product_id,product_title,title_en,user_id,likes,dislikes,verification_status,recommend,title,comment,advantages,disadvantages
133709,هدفون بی سیم ای کی جی مدل Y50BT,AC,752633,15,0,verified,recommended,بررسی,اگر بخوام دوباره هدفون بخرم بازم همینو میخرم چون صداش واقعا لذت بخشه. کیفیت صدا در تمامی رنج ها عالیه تفکیک خوبی داره و اصلا از صداش خسته نمیشین بیس این هدفون کاملا طبیعی و بسیار نرم و عمیقه و از لحاظ کیفیت کم نداره ولی اگر از طرفداران بیس اغراق شده هستید و دوست دارین بیس از آهنگ قویتر باشه این هدفون رو نگیرید .,"[""کیفیت صدای عالی \r"",""کیفیت ساخت عالی\r"",""طراحی زیبا""]",
55495,ادو تویلت زنانه خسوس دل پوزو مدل Halloween حجم 100 میلی لیتر,PC,4171712,7,4,verified,recommended,عطر اصل,"من این عطر رو برای هدیه دادن گرفتم، بنابرین وکیومش رو باز نکردم پس نمی تونم در مورد رایحه و موندگاری و پخش بو نظر بدم، هرچند تو مغازه ها این عطرو تست کردم، بوی شیرین و خنکیه خوبی داشت اما چون از نظر اصالت با هم متفاوتن نمیتونم بگم اون رایحه مربوط به این عطر هم بشه!_x000D_
چیزی که می خواستم بگم در مورد اورجینال بودن این عطر شک نکنین._x000D_
من با همین حدود قیمت (تازه بدون تخفیف و...) این ادوتویلت رو توی مغازه ها دیدم، مغازه دار ها هم عنوان میکردن اصله، و ظاهرا کاملا شبیه بود، اما عطر داخل شیشه زرد رنگ بود، نه مثل این یاسی",,
121304,هدفون بی سیم سامسونگ مدل Level U Pro,AC,1456800,3,0,verified,recommended,level u pro,"در هنگام پیاده روی وقتی تو جیبتونه و یا تو دستتون نگهداشتین در بعضی مواقع قطع و وصل میشه که اگر خیلی حساس باشید شاید اذیت بشید.کیفیت مکالمه و اسپیکرش خیلی خوبه،فکر نمی کردم زیر پیراهن و روپوش بیمارستان اینقدر خوب صدا رو منتقل کنه_x000D_
دور گردن به خوبی قرار می گیره اما شاید بعضی مواقع جا به جا بشه.حدود ده متر برد داره و بعد صدا قطع میشه.گوشی هاش جالبه وقتی اهنربای گوشی ها به هم وصله میتونید با گوشی هم به تلفن ها پاسخ بدید.","[""کیفیت مکالمه ی خوب\r"",""میکروفون عالی\r"",""کیفیت صدای خوب""]","[""قطع و وصل جزئی در بعضی مواقع""]"
150718,لپ تاپ 15 اینچی ایسوس مدل K550VX - A,IT,3821029,8,0,verified,recommended,مناسب,من ۲ساله خریدم. اوایل هنگی داشت اما بعد ش روون شد.. اگه کیبورد ش براتون قابل تحمل ه خرید خوبی میتونه باشه,"[""حافظه بالا و پردازنده قوی""]","[""کیبورد نامناسب""]"
154559,فیلتر کابین خودروی سرکان مدل SF 1438,TC,1114457,6,0,verified,recommended,فیلتر خوب هستش,"سلام_x000D_
خوبه جلوی گرد و خاک میگیرهه_x000D_
 بو کمتری تو ماشین میپیچه نسبت به قبل نداشتن _x000D_
خیلی بهتر شده_x000D_
پیشنهاد میدم پشیمون نمیشین","[""خوب ""]","[""ندارد""]"
127328,مودم روتر 4G LTE بی سیم N300 تی پی-لینک مدل TL-MR6400,IT,3251232,7,1,verified,recommended,مودم عالی,"من این مودم رو یک ساله دارم واقعاااا بی نظیره.همه سیم کارتا روش جواب میده_x000D_
این مودم قابلیت LTE Only هم داره که میتونین روی شبکه 4G قفل کنید که توی محله ما این امکان خیلی خوبه چون تو گوشی ۴جی فقط یه خط آنتن میده و سریع سوئیچ میشه رو ۳جی_x000D_
تنها ضعفی که دیدم نمیشه مثل مودم های هواوی به برنامه lte watch  متصلش کرد تا جژییات آنتن دهی رو مشاهده کرد_x000D_
ما تو خونه این مودم رو خانوادگی استفاده میکنیم و همیشه بصورت ۲۴ ساعته روشنه و هیچ ایرادی هم ندیدم تا حالا!!!_x000D_
راسی یه قابلیت هم داره که میتونی تعین بکنی تا چند گیگ یا مگ که اینترنت استفاده شد دیتا رو قطع کنه!!البته این امکان برای مصرف کل مودم هست ! نه برای یه شخص خاص","[""قابلیت اتصال آنتن خارجی\r"",""دوام بالا\r"",""سرعت و قدرت آنتن گیری بالا""]","[""با برنامه Lte Watch سازگار نیست""]"
162788,تیغه برف پاک کن هلا مدل 2616,TC,767115,1,4,verified,\N,بهترین انتخاب,به نظر من این تیغه بهترین تیغه ای هست که من استفاده کردم.کاملا بی صدا عمل میکنه و هیچ ردی روی شیشه از اب بجا نمیمونه.با توجه به کیفیتی که داره ارزش این قیمت رو داره.,,
24666,مودم 3G قابل حمل دی-لینک مدل DWR-730/N,IT,1028090,3,2,verified,\N,انتخابی خوب ولی نه ایده آل,"بعد از حدود 8 9 ماه استفاده، به دلایل نامعلوم اگر از دستگاه استفاده نشه باید خاموش و روشن بشه تا بشه بهش وصل شد و استفاده کرد درحالیکه قبلا اینجوری نبود._x000D_
جاهایی که موبایل آنتن نمیداده، این مودم جواب میداده و به اینترنت متصل میشد. در کل از گوشی آنتن دهی قوی تری داره._x000D_
در انتها اگر قطعاتش و به خصوص باتری اش خراب بشه باید کلا بندازیدش دور، چون هیچ جا قطعاتش پیدا نمیشه.","[""کم حجم و سبک\r"",""ظرفیت بالای باتری\r"",""آنتن دهی قوی""]","[""نیاز به راه اندازی مجدد مودم بعد از مدتی استفاده نشدن\r"",""نبودن قطعات در صورت نیاز به تعمیر\r"",""سفت بودن دکمه ها""]"
81429,ماژیک سی دی اونر مدل Permanent با قطر نوشتاری S کد 22301,MA,2870189,2,1,verified,\N,عالی بود,البته من غیر از سی دی (روی کارت بانکی) که استفاده کردم عالی نبود و پاک شد,"[""نوک و رنگش عالیه""]","[""نداره""]"
58800,چراغ قوه کملیون مدل 9LED,TS,703649,3,6,verified,\N,چراغ قوه,ارزش خرید نداره. هزینه بیشتر بکنید و گزینه های بهتر خریداری کنین.,"[""ندارد""]","[""کیفیت پایین ساخت\r"",""کیت پشت چراغ اشکال دارد\r"",""قابل تعمیر نیست\r"",""ارزش خرید نداره""]"
149656,گوشی موبایل ال جی مدل K8 K350 دو سیم کارت,MO,3772779,5,0,verified,\N,خوبه دوساله دارم مگه ایفون ایکسه,"سلام بعد دوسال استفاده _x000D_
عالیه از همه نظر _x000D_
1سخت جان_x000D_
2مناسب دم دست_x000D_
خراب نمیشه چرا میخوام ببرم گارانتی_x000D_
کسی بلده روت کنه نظر بده",,"[""باتری\r"",""حافظه\r"",""وزن""]"
39074,آمپلی فایر خودرو پایونیر مدل GM-D9601,AV,752633,9,1,verified,\N,مروری کلی بر پایونیر 9601,من این آمپو با  ساب ground zero 38xspl بستم. صدای فوق العاده ای از ساب میگیرم و قشنگ ساب رو به حرکت در میاره روی یک اهم و 1200 وات. ریموتی که براش گذاشتن درواقع ریموتی نیست که صدایه آمپو جداگانه کنترل کنه ... این ریموت رویه 50 هرتز از صفر تا 18 دسیبل صدارو افزایش میده در واقع تنظیمات low boost یا bass boost رو میتونین باهاش انجام بدین . از نظر من برایه ساب هایی که رویه یک اهم درایو میشن و دوتا ساب دو اهمی که در صورت موازی شدن در نهایت یک اهم میشن به خوبی پاسخگو هست ... و اکثر سابهای بازار رو به صورت تکی و جفت راه اندازی میکنه . ببخشید که طولانی شد امیدوارم در انتخاب به دوستان کمک کرده باشم.,"[""مصرف کم\r"",""قدرت خوب در این بازه قیمتی\r"",""پایداری بر رویه یک اهم\r"",""ابعاد کوچک""]",
181602,آداپتور بی سیم یو اس بی سونی مدل CUH-ZWA1U مناسب برای Dualshock 4,AV,3702892,14,5,verified,\N,بی استفاده و کار آمد,دوستان عزیز توجه کنند که این دانگل برای کامپیوتر های فاقد بلوتوث هست و سیستم های دارای بلوتوث به راحتی میتوانند دسته بازی را با سیم و همینطور بدون سیم با استفاده از نرم افزار هایی مثل (input mapper) به دستگاه خود متصل کنند.,,
